name,group,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,ID
"TITLE: Visual Analysis of Multivariate State Transition Graphs WORDS: set, technique, rendering, motion, demonstrate, sets, use, user, novel, virtual, users, visual, techniques, new, analysis, volume, algorithm, time, mesh, used",Visual Analysis of Multivariate State Transition Graphs,20,20,1,20,20,20,2,20,20,20,20,20,20,20,20,20,20,20,20,20,431
"TITLE: Balancing Systematic and Flexible Exploration of Social Networks WORDS: surfaces, algorithm, mesh, user, rendering, problem, graphics, visual, field, representation, mapping, novel, hardware, applications, new, surface, used, technique, different, use",Balancing Systematic and Flexible Exploration of Social Networks,20,20,20,20,20,20,20,20,20,20,20,20,1,20,2,20,20,20,20,20,432
"TITLE: Multi-Scale Banking to 45 Degrees WORDS: model, models, rendering, volume, demonstrate, visualizations, technique, techniques, algorithm, mesh, optimization, control, novel, used, new, surface, visual, user, analysis, virtual",Multi-Scale Banking to 45 Degrees,20,20,20,20,1,20,20,20,20,20,20,20,20,20,20,2,20,20,20,20,433
"TITLE: Measuring Data Abstraction Quality in Multiresolution Visualizations WORDS: surface, visual, surfaces, mesh, different, user, rendering, problem, graphics, texture, methods, algorithm, time, new, hardware, representation, mapping, novel, image, applications",Measuring Data Abstraction Quality in Multiresolution Visualizations,20,20,20,20,20,20,20,3,20,20,20,2,1,20,20,20,20,20,20,20,434
"TITLE: Enabling Automatic Clutter Reduction in Parallel Coordinate Plots WORDS: algorithm, time, set, technique, rendering, model, interactive, motion, techniques, mesh, volume, models, used, new, surface, sets, use, demonstrate, large, novel",Enabling Automatic Clutter Reduction in Parallel Coordinate Plots,20,20,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,435
"TITLE: Topographic Visualization of Prefix Propagation in the Internet WORDS: rendering, used, field, techniques, model, objects, new, information, virtual, methods, technique, large, object, time, texture, light, user, image, algorithm, display",Topographic Visualization of Prefix Propagation in the Internet,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,20,20,436
"TITLE: Network Visualization by Semantic Substrates WORDS: surface, model, shape, rendering, new, techniques, surfaces, structure, algorithms, time, modeling, use, user, algorithm, mesh, video, space, used, visual, dynamic",Network Visualization by Semantic Substrates,20,20,20,20,20,2,20,20,20,20,20,20,20,1,20,20,20,20,20,20,437
"TITLE: Hierarchical Edge Bundles: Visualization of Adjacency Relations in Hierarchical Data WORDS: rendering, surface, algorithm, user, time, volume, allows, features, interactive, propose, use, new, performance, techniques, information, large, objects, technique, different, framework",Hierarchical Edge Bundles: Visualization of Adjacency Relations in Hierarchical Data,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,20,438
"TITLE: Visualization of Geo-spatial Point Sets via Global Shape Transformation and Local Pixel Placement WORDS: algorithm, model, used, methods, image, rendering, visual, function, surface, sets, shape, techniques, novel, proposed, different, domain, efficient, images, set, complex",Visualization of Geo-spatial Point Sets via Global Shape Transformation and Local Pixel Placement,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,439
"TITLE: Worldmapper: The World as You   39;ve Never Seen it Before WORDS: analysis, visual, methods, video, model, different, user, time, design, novel, use, display, techniques, new, virtual, rendering, used, image, applications, study",Worldmapper: The World as You   39;ve Never Seen it Before,20,20,20,20,20,20,20,1,20,20,20,20,20,20,20,20,20,20,20,20,440
"TITLE: Spatial Analysis of News Sources WORDS: information, rendering, analysis, visual, used, use, model, interactive, different, volume, algorithm, new, design, study, features, set, models, technique, techniques, user",Spatial Analysis of News Sources,20,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,441
"TITLE: Dynamic Map Labeling WORDS: used, field, model, object, virtual, methods, texture, light, display, image, rendering, surface, algorithm, user, time, volume, features, new, use, techniques",Dynamic Map Labeling,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,2,20,442
"TITLE: Visualization of Barrier Tree Sequences WORDS: user, virtual, users, analysis, visual, volume, algorithm, new, techniques, model, information, interactive, time, mesh, used, models, structure, surface, error, large",Visualization of Barrier Tree Sequences,20,20,20,20,20,20,1,20,20,20,20,20,20,20,20,20,20,20,20,20,443
"TITLE: Visualizing Business Data with Generalized Treemaps WORDS: information, rendering, analysis, visual, used, use, model, interactive, different, volume, algorithm, new, design, study, features, set, models, technique, techniques, user",Visualizing Business Data with Generalized Treemaps,20,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,444
"TITLE: FacetMap: A Scalable Search and Browse Visualization WORDS: algorithm, field, visual, study, virtual, flow, use, new, surface, used, technique, different, techniques, texture, design, graph, time, large, methods, image",FacetMap: A Scalable Search and Browse Visualization,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,20,20,20,20,20,445
"TITLE: Visual Exploration of Complex Time-Varying Graphs WORDS: model, shape, surface, rendering, new, techniques, surfaces, algorithms, time, modeling, use, algorithm, user, structure, space, models, methods, used, dynamic, visual",Visual Exploration of Complex Time-Varying Graphs,20,20,20,20,20,20,20,20,20,20,20,20,20,1,20,20,20,20,20,20,446
"TITLE: Smashing Peacocks Further: Drawing Quasi-Trees from Biconnected Components WORDS: model, shape, surface, rendering, new, techniques, surfaces, algorithms, time, modeling, use, algorithm, user, structure, space, models, methods, used, dynamic, visual",Smashing Peacocks Further: Drawing Quasi-Trees from Biconnected Components,20,20,20,20,20,20,20,20,20,20,20,20,20,1,20,20,20,20,20,20,447
"TITLE: IPSep-CoLa: An Incremental Procedure for Separation Constraint Layout of Graphs WORDS: vector, image, space, algorithms, field, algorithm, performance, users, problem, virtual, volume, new, user, different, interaction, motion, analysis, used, methods, use",IPSep-CoLa: An Incremental Procedure for Separation Constraint Layout of Graphs,20,20,20,20,20,20,20,20,20,1,20,20,20,20,20,20,20,20,20,20,448
"TITLE: User Interaction with Scatterplots on Small Screens - A Comparative Evaluation of Geometric-Semantic Zoom and Fisheye Distortion WORDS: rendering, used, field, techniques, model, objects, new, information, virtual, methods, technique, large, object, time, texture, light, user, image, algorithm, display",User Interaction with Scatterplots on Small Screens - A Comparative Evaluation of Geometric-Semantic Zoom and Fisheye Distortion,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,20,20,449
"TITLE: The Perceptual Scalability of Visualization WORDS: rendering, used, field, techniques, model, objects, new, information, virtual, methods, technique, large, object, time, texture, light, user, image, algorithm, display",The Perceptual Scalability of Visualization,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,20,20,450
"TITLE: High-Dimensional Visual Analytics: Interactive Exploration Guided by Pairwise Views of Point Distributions WORDS: surfaces, mesh, user, rendering, problem, graphics, algorithm, representation, mapping, novel, hardware, applications, visual, field, new, surface, used, technique, different, use",High-Dimensional Visual Analytics: Interactive Exploration Guided by Pairwise Views of Point Distributions,20,20,20,20,20,20,20,20,20,20,20,20,1,3,2,20,20,20,20,20,451
"TITLE: Generating Graphs for Visual Analytics through Interactive Sketching WORDS: algorithm, information, virtual, graph, surface, used, user, rendering, field, points, analysis, visual, new, color, level, propose, use, large, image, proposed",Generating Graphs for Visual Analytics through Interactive Sketching,20,20,20,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,452
"TITLE: Graph Signatures for Visual Analytics WORDS: mesh, surface, video, algorithm, images, new, rendering, algorithms, space, set, techniques, volume, meshes, points, geometry, time, sets, used, large, novel",Graph Signatures for Visual Analytics,20,20,20,2,20,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,453
"TITLE: TreePlus: Interactive Exploration of Networks with Enhanced Tree Layouts WORDS: rendering, used, techniques, field, objects, new, model, large, technique, object, information, virtual, methods, time, image, user, light, algorithm, display, texture",TreePlus: Interactive Exploration of Networks with Enhanced Tree Layouts,20,20,20,20,20,20,20,20,20,20,2,20,20,20,20,20,20,1,20,20,454
"TITLE: Visual Analysis of Large Heterogeneous Social Networks by Semantic and Structural Abstraction WORDS: algorithm, field, visual, study, virtual, flow, use, new, surface, used, technique, different, techniques, texture, design, graph, time, large, methods, image",Visual Analysis of Large Heterogeneous Social Networks by Semantic and Structural Abstraction,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,20,20,20,20,20,455
"TITLE: Interactive Exploration of Data Traffic with Hierarchical Network Maps WORDS: algorithm, graph, surface, used, user, information, virtual, rendering, field, visual, new, color, analysis, points, large, use, level, propose, proposed, image",Interactive Exploration of Data Traffic with Hierarchical Network Maps,20,2,20,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,456
"TITLE: Visualizing Internet Routing Changes WORDS: rendering, used, techniques, field, objects, new, model, large, technique, object, information, virtual, methods, time, image, user, light, algorithm, display, texture",Visualizing Internet Routing Changes,20,20,20,20,20,20,20,20,20,20,2,20,20,20,20,20,20,1,20,20,457
"TITLE: A Visualization System for Space-Time and Multivariate Patterns (VIS-STAMP) WORDS: algorithm, used, model, methods, image, rendering, visual, function, surface, shape, sets, efficient, images, set, techniques, different, novel, proposed, domain, complex",A Visualization System for Space-Time and Multivariate Patterns (VIS-STAMP),20,20,20,20,20,20,20,20,20,20,20,20,20,20,2,3,20,20,20,1,458
"TITLE: VU-Flow: A Visualization Tool for Analyzing Navigation in Virtual Environments WORDS: algorithm, visual, field, different, techniques, new, surface, used, technique, use, texture, study, virtual, flow, users, volume, time, graph, methods, large",VU-Flow: A Visualization Tool for Analyzing Navigation in Virtual Environments,20,20,20,20,20,20,2,20,20,20,20,3,20,20,1,20,20,20,20,20,459
"TITLE: Summarizing Dynamic Bipolar Conflict Structures WORDS: model, user, rendering, information, virtual, techniques, objects, models, motion, volume, surface, different, framework, object, design, used, algorithm, sets, use, environment",Summarizing Dynamic Bipolar Conflict Structures,20,20,20,20,20,20,20,20,20,20,1,20,20,20,20,20,20,20,20,20,460
"TITLE: Provenance and Annotation for Visual Exploration Systems WORDS: model, interactive, models, methods, used, algorithm, new, user, rendering, demonstrate, visualizations, surface, novel, control, visual, technique, techniques, optimization, use, mesh",Provenance and Annotation for Visual Exploration Systems,20,20,20,20,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,461
"TITLE: An Insight-Based Longitudinal Study of Visual Analytics WORDS: analysis, visual, video, methods, model, user, time, display, novel, rendering, techniques, information, virtual, new, study, image, applications, objects, volume, motion",An Insight-Based Longitudinal Study of Visual Analytics,20,20,20,20,20,20,20,1,20,20,2,20,20,20,20,20,20,20,20,20,462
"TITLE: Expressive Facial Animation Synthesis by Learning Speech Coarticulation and Expression Spaces WORDS: field, fields, flow, interactive, rendering, analysis, design, surfaces, points, visual, technique, techniques, simulation, user, new, allows, multiple, novel, problem, methods",Expressive Facial Animation Synthesis by Learning Speech Coarticulation and Expression Spaces,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,463
"TITLE: High-Quality and Interactive Animations of 3D Time-Varying Vector Fields WORDS: rendering, surface, field, fields, algorithm, user, design, surfaces, time, volume, simulation, points, new, techniques, use, allows, information, interactive, propose, performance",High-Quality and Interactive Animations of 3D Time-Varying Vector Fields,1,20,20,20,20,20,20,20,20,20,20,3,20,20,20,20,20,20,2,20,464
"TITLE: Image-Based Stained Glass WORDS: mesh, surface, video, algorithm, images, new, rendering, algorithms, time, space, points, geometry, volume, sets, techniques, set, meshes, large, novel, used",Image-Based Stained Glass,20,20,20,20,20,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,465
"TITLE: Illustrative Context-Preserving Exploration of Volume Data WORDS: information, rendering, analysis, visual, used, use, model, interactive, different, volume, algorithm, new, design, study, features, set, models, technique, techniques, user",Illustrative Context-Preserving Exploration of Volume Data,20,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,466
"TITLE: Local Histograms for Design of Transfer Functions in Direct Volume Rendering WORDS: user, algorithm, information, virtual, used, model, image, methods, objects, object, models, motion, volume, framework, rendering, visual, surface, sets, function, shape",Local Histograms for Design of Transfer Functions in Direct Volume Rendering,20,20,3,20,20,20,20,20,20,20,1,20,20,20,20,20,20,20,20,2,467
"TITLE: RotoTexture: Automated Tools for Texturing Raw Video WORDS: mesh, video, images, set, geometry, sets, meshes, points, volume, large, novel, surface, model, shape, rendering, new, techniques, surfaces, structure, algorithms",RotoTexture: Automated Tools for Texturing Raw Video,20,20,20,20,20,1,20,20,20,20,20,20,20,2,20,20,20,20,20,20,468
"TITLE: Sample-Based Cameras for Feed Forward Reflection Rendering WORDS: rendering, volume, model, algorithm, used, techniques, simulation, interactive, methods, image, user, noise, quality, scene, problem, new, surface, visual, software, field",Sample-Based Cameras for Feed Forward Reflection Rendering,20,20,20,20,20,20,20,20,20,20,2,20,20,20,20,20,1,20,20,20,469
"TITLE: Streamline Predicates WORDS: surface, visual, surfaces, mesh, different, rendering, used, field, techniques, problem, graphics, objects, new, model, representation, mapping, novel, hardware, applications, large",Streamline Predicates,20,20,20,20,20,20,20,20,20,20,20,20,1,20,20,20,20,2,20,20,470
"TITLE: Human Motion Capture Data Compression by Model-Based Indexing: A Power Aware Approach WORDS: algorithm, information, virtual, graph, surface, used, user, rendering, field, points, analysis, visual, new, color, level, propose, use, large, image, proposed",Human Motion Capture Data Compression by Model-Based Indexing: A Power Aware Approach,20,20,20,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,471
"TITLE: Real-Time Interaction with a Humanoid Avatar in an Immersive Table Tennis Simulation WORDS: surface, visual, surfaces, mesh, different, user, rendering, problem, algorithm, methods, graphics, texture, novel, time, new, mapping, representation, hardware, image, applications",Real-Time Interaction with a Humanoid Avatar in an Immersive Table Tennis Simulation,20,20,20,20,20,20,20,20,20,20,20,20,1,20,20,20,20,20,20,20,472
"TITLE: Usability of Multiviewpoint Images for Spatial Interaction in Projection-Based Display Systems WORDS: vector, image, space, algorithms, field, algorithm, performance, users, problem, virtual, volume, new, user, different, interaction, motion, analysis, used, methods, use",Usability of Multiviewpoint Images for Spatial Interaction in Projection-Based Display Systems,20,20,20,20,20,20,20,20,20,1,20,20,20,20,20,20,20,20,20,20,473
"TITLE: Robust Feature Classification and Editing WORDS: algorithm, model, used, methods, image, rendering, visual, function, surface, sets, shape, techniques, novel, proposed, different, domain, efficient, images, set, complex",Robust Feature Classification and Editing,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,474
"TITLE:  WORDS: time, set, model, motion, demonstrate, mesh, models, rendering, volume, large, novel, techniques, technique, algorithm, used, visual, new, surface, methods, user",,20,20,1,20,20,20,20,20,20,20,20,20,20,20,20,2,20,20,20,20,475
"TITLE: Transferring of Speech Movements from Video to 3D Face Space WORDS: analysis, visual, methods, video, model, different, user, time, design, novel, use, display, techniques, new, virtual, rendering, used, image, applications, study",Transferring of Speech Movements from Video to 3D Face Space,20,20,20,20,20,20,20,1,20,20,20,20,20,20,20,20,20,20,20,20,476
"TITLE: Design and Evaluation of Tiled Parallel Coordinate Visualization of Multichannel EEG Data WORDS: graph, surface, visual, color, analysis, points, use, level, propose, proposed, different, design, rendering, used, features, study, field, techniques, set, new",Design and Evaluation of Tiled Parallel Coordinate Visualization of Multichannel EEG Data,20,2,4,1,20,20,20,20,20,20,20,20,20,20,20,20,20,3,20,20,477
"TITLE: SQ-Map: Efficient Layered Collision Detection and Haptic Rendering WORDS: algorithm, time, set, technique, rendering, model, interactive, motion, techniques, mesh, volume, models, used, new, surface, sets, use, demonstrate, large, novel",SQ-Map: Efficient Layered Collision Detection and Haptic Rendering,20,20,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,478
"TITLE: Interactive Tensor Field Design and Visualization on Surfaces WORDS: field, fields, flow, analysis, interactive, design, technique, simulation, points, multiple, problem, allows, novel, surface, model, shape, rendering, new, techniques, surfaces",Interactive Tensor Field Design and Visualization on Surfaces,1,20,20,20,20,20,20,20,20,20,20,20,20,2,20,20,20,20,20,20,479
"TITLE: A Transparently Scalable Visualization Architecture for Exploring the Universe WORDS: surface, visual, surfaces, mesh, different, user, rendering, problem, graphics, texture, methods, algorithm, time, new, hardware, representation, mapping, novel, image, applications",A Transparently Scalable Visualization Architecture for Exploring the Universe,20,20,20,20,20,20,20,2,20,20,20,20,1,20,20,20,20,20,20,20,480
"TITLE: Interactive Level-of-Detail Selection Using Image-Based Quality Metric for Large Volume Visualization WORDS: user, model, rendering, techniques, information, virtual, graph, surface, different, volume, framework, object, models, motion, objects, color, field, points, used, use",Interactive Level-of-Detail Selection Using Image-Based Quality Metric for Large Volume Visualization,20,20,20,2,20,20,3,20,20,20,1,20,20,20,20,20,20,20,20,20,481
"TITLE: Advections with Significantly Reduced Dissipation and Diffusion WORDS: algorithm, used, model, methods, image, rendering, function, surface, visual, shape, sets, efficient, different, images, set, techniques, proposed, domain, novel, complex",Advections with Significantly Reduced Dissipation and Diffusion,20,20,20,20,20,20,20,20,20,20,20,2,3,20,20,20,20,20,20,1,482
"TITLE: Streaming Simplification of Tetrahedral Meshes WORDS: rendering, surface, algorithm, user, time, volume, features, new, techniques, use, allows, information, interactive, propose, performance, technique, objects, large, different, framework",Streaming Simplification of Tetrahedral Meshes,20,20,20,20,20,20,20,20,2,20,20,20,20,20,20,20,20,20,1,20,483
"TITLE: Low-Cost Telepresence for Collaborative Virtual Environments WORDS: surface, visual, surfaces, mesh, different, user, rendering, problem, algorithm, methods, graphics, texture, novel, time, new, mapping, representation, hardware, image, applications",Low-Cost Telepresence for Collaborative Virtual Environments,20,20,20,20,20,20,20,20,20,20,20,20,1,20,20,20,20,20,20,20,484
"TITLE: Constrained Texture Synthesis via Energy Minimization WORDS: surface, information, visual, surfaces, mesh, analysis, different, user, used, use, rendering, problem, graphics, texture, algorithm, methods, model, interactive, volume, design",Constrained Texture Synthesis via Energy Minimization,20,2,20,20,20,20,20,20,20,20,20,20,1,20,20,20,20,20,20,20,485
"TITLE: Visual Simulation of Heat Shimmering and Mirage WORDS: rendering, used, field, techniques, model, objects, new, information, virtual, methods, technique, large, object, time, texture, light, user, image, algorithm, display",Visual Simulation of Heat Shimmering and Mirage,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,20,20,486
"TITLE: Volume Splitting and Its Applications WORDS: rendering, volume, users, techniques, technique, algorithm, time, mesh, model, information, visual, new, surface, used, user, analysis, virtual, methods, structure, large",Volume Splitting and Its Applications,20,20,20,20,20,20,1,20,20,20,20,20,20,20,20,2,20,20,20,20,487
"TITLE: Evaluation of a Low-Cost 3D Sound System for Immersive Virtual Reality Training Systems WORDS: user, information, virtual, objects, different, object, models, motion, framework, sets, environment, use, design, rendering, volume, model, algorithm, used, techniques, simulation",Evaluation of a Low-Cost 3D Sound System for Immersive Virtual Reality Training Systems,20,20,20,20,20,20,20,20,20,20,1,20,20,20,20,20,2,20,20,20,488
"TITLE:  WORDS: surface, shape, surfaces, structure, algorithms, modeling, use, space, dynamic, visual, models, rendering, used, techniques, field, objects, new, model, large, technique",,20,20,20,20,20,20,20,20,20,20,20,20,20,1,20,20,20,20,20,20,489
"TITLE: Image-Based Color Ink Diffusion Rendering WORDS: algorithm, graph, used, surface, user, information, virtual, rendering, visual, new, color, field, analysis, points, large, use, level, propose, proposed, image",Image-Based Color Ink Diffusion Rendering,20,20,2,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,490
"TITLE: A Streaming-Based Solution for Remote Visualization of 3D Graphics on Mobile Devices WORDS: methods, analysis, surfaces, surface, techniques, framework, new, proposed, flow, used, algorithm, applications, rendering, algorithms, space, local, efficient, visual, technique, user",A Streaming-Based Solution for Remote Visualization of 3D Graphics on Mobile Devices,20,20,20,20,20,20,20,20,1,20,20,20,20,20,20,20,20,20,20,20,491
"TITLE: Pose-Oblivious Shape Signature WORDS: new, surfaces, structure, algorithms, time, modeling, user, use, space, dynamic, models, algorithm, used, model, methods, image, rendering, function, surface, visual",Pose-Oblivious Shape Signature,20,20,20,20,20,20,20,20,20,20,20,20,20,1,20,20,20,20,20,2,492
"TITLE: Caustics Mapping: An Image-Space Technique for Real-Time Caustics WORDS: algorithm, new, rendering, flow, techniques, user, virtual, novel, used, set, surface, visual, technique, image, motion, analysis, information, real, model, methods",Caustics Mapping: An Image-Space Technique for Real-Time Caustics,20,20,20,20,20,20,20,20,20,20,20,1,20,20,20,20,20,20,20,20,493
"TITLE: Personality and Emotion-Based High-Level Control of Affective Story Characters WORDS: analysis, visual, new, interactive, features, set, technique, study, user, model, rendering, techniques, information, virtual, objects, surface, different, object, models, motion",Personality and Emotion-Based High-Level Control of Affective Story Characters,20,1,20,20,20,20,20,20,20,20,2,20,20,20,20,20,20,20,20,20,494
"TITLE: Graph Visualization Techniques for Web Clustering Engines WORDS: user, virtual, users, analysis, visual, volume, algorithm, new, techniques, model, information, interactive, time, mesh, used, models, structure, surface, error, large",Graph Visualization Techniques for Web Clustering Engines,20,20,20,20,20,20,1,20,20,20,20,20,20,20,20,20,20,20,20,20,495
"TITLE: TopoLayout: Multilevel Graph Layout by Topological Features WORDS: algorithm, model, used, methods, image, rendering, visual, function, surface, sets, shape, techniques, novel, proposed, different, domain, efficient, images, set, complex",TopoLayout: Multilevel Graph Layout by Topological Features,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,496
"TITLE: Interactive Collision Detection for Deformable Models Using Streaming AABBs WORDS: surface, model, shape, set, technique, rendering, techniques, new, surfaces, interactive, motion, structure, algorithms, time, modeling, use, user, algorithm, demonstrate, mesh",Interactive Collision Detection for Deformable Models Using Streaming AABBs,20,20,2,20,20,20,20,20,20,20,20,20,20,1,20,20,20,20,20,20,497
"TITLE: Topology-Controlled Volume Rendering WORDS: rendering, used, techniques, field, objects, new, model, technique, large, information, object, virtual, methods, time, display, light, algorithm, user, texture, image",Topology-Controlled Volume Rendering,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2,1,20,20,498
"TITLE: Light Scattering from Filaments WORDS: rendering, surface, algorithm, user, time, volume, features, new, use, techniques, allows, information, interactive, propose, performance, used, field, objects, framework, large",Light Scattering from Filaments,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2,1,20,499
"TITLE: A Model and Framework for Visualization Exploration WORDS: analysis, visual, video, methods, different, user, model, time, techniques, use, novel, display, design, rendering, new, used, study, virtual, image, applications",A Model and Framework for Visualization Exploration,20,2,20,20,20,20,20,1,20,20,20,20,20,20,20,20,20,20,20,20,500
"TITLE: Fracturing Rigid Materials WORDS: set, rendering, used, interactive, motion, techniques, field, objects, new, model, demonstrate, mesh, surface, sets, use, models, volume, technique, methods, large",Fracturing Rigid Materials,20,20,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2,20,20,501
"TITLE: Aura 3D Textures WORDS: rendering, surface, algorithm, user, time, volume, features, techniques, new, use, allows, information, interactive, propose, performance, objects, technique, different, large, framework",Aura 3D Textures,20,20,20,20,20,20,2,20,20,20,20,20,20,20,20,20,20,3,1,20,502
"TITLE: Fast Animation of Lightning Using an Adaptive Mesh WORDS: algorithm, information, virtual, graph, surface, used, user, rendering, field, points, analysis, visual, new, color, level, propose, use, large, image, proposed",Fast Animation of Lightning Using an Adaptive Mesh,20,20,20,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,503
"TITLE: A Framework for Holographic Scene Representation and Image Synthesis WORDS: rendering, used, field, techniques, model, objects, new, information, virtual, methods, technique, large, object, time, texture, light, user, image, algorithm, display",A Framework for Holographic Scene Representation and Image Synthesis,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,20,20,504
"TITLE: Demand Characteristics in Assessing Motion Sickness in a Virtual Environment: Or Does Taking a Motion Sickness Questionnaire Make You Sick WORDS: user, virtual, users, analysis, visual, volume, algorithm, new, techniques, model, information, interactive, time, mesh, used, models, structure, surface, error, large",Demand Characteristics in Assessing Motion Sickness in a Virtual Environment: Or Does Taking a Motion Sickness Questionnaire Make You Sick,20,20,20,20,20,20,1,20,20,20,20,20,20,20,20,20,20,20,20,20,505
"TITLE: Comparing Interpersonal Interactions with a Virtual Human to Those with a Real Human WORDS: vector, image, space, algorithms, field, algorithm, performance, users, problem, virtual, volume, new, user, different, interaction, motion, analysis, used, methods, use",Comparing Interpersonal Interactions with a Virtual Human to Those with a Real Human,20,20,20,20,20,20,20,20,20,1,20,20,20,20,20,20,20,20,20,20,506
"TITLE: Comparing Interpersonal Interactions with a Virtual Human to Those with a Real Human WORDS: vector, image, space, algorithms, field, algorithm, performance, users, problem, virtual, volume, new, user, different, interaction, motion, analysis, used, methods, use",Comparing Interpersonal Interactions with a Virtual Human to Those with a Real Human,20,20,20,20,20,20,20,20,20,1,20,20,20,20,20,20,20,20,20,20,507
"TITLE: A Six Degree-of-Freedom God-Object Method for Haptic Display of Rigid Bodies with Surface Properties WORDS: user, virtual, users, analysis, visual, volume, algorithm, new, techniques, model, information, interactive, time, mesh, used, models, structure, surface, error, large",A Six Degree-of-Freedom God-Object Method for Haptic Display of Rigid Bodies with Surface Properties,20,20,20,20,20,20,1,20,20,20,20,20,20,20,20,20,20,20,20,20,508
"TITLE: Comparison of Four Freely Available Frameworks for Image Processing and Visualization That Use ITK WORDS: algorithm, new, rendering, flow, techniques, user, virtual, novel, used, set, surface, visual, technique, image, motion, analysis, information, real, model, methods",Comparison of Four Freely Available Frameworks for Image Processing and Visualization That Use ITK,20,20,20,20,20,20,20,20,20,20,20,1,20,20,20,20,20,20,20,20,509
"TITLE: Efficient collision detection within deforming spherical sliding contact WORDS: algorithm, time, set, technique, rendering, model, interactive, motion, techniques, mesh, volume, models, used, new, surface, sets, use, demonstrate, large, novel",Efficient collision detection within deforming spherical sliding contact,20,20,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,510
"TITLE: Texture-Based Visualization of Unsteady 3D Flow by Real-Time Advection and Volumetric Illumination WORDS: rendering, user, set, novel, analysis, model, information, motion, real, algorithm, field, visual, different, used, techniques, flow, surface, technique, new, texture",Texture-Based Visualization of Unsteady 3D Flow by Real-Time Advection and Volumetric Illumination,20,20,20,20,20,20,20,20,20,20,20,1,20,20,2,20,20,20,20,20,511
"TITLE: Texture-Based Visualization of Unsteady 3D Flow by Real-Time Advection and Volumetric Illumination WORDS: rendering, user, set, novel, analysis, model, information, motion, real, algorithm, field, visual, different, used, techniques, flow, surface, technique, new, texture",Texture-Based Visualization of Unsteady 3D Flow by Real-Time Advection and Volumetric Illumination,20,20,20,20,20,20,20,20,20,20,20,1,20,20,2,20,20,20,20,20,512
"TITLE: A Radial Adaptation of the Sugiyama Framework for Visualizing Hierarchical Information WORDS: mesh, video, images, algorithms, time, space, set, geometry, meshes, points, large, novel, rendering, volume, technique, algorithm, techniques, used, visual, new",A Radial Adaptation of the Sugiyama Framework for Visualizing Hierarchical Information,20,20,20,20,20,1,20,20,20,20,20,20,20,20,20,2,20,20,20,20,513
"TITLE: Manifold Dual Contouring WORDS: algorithm, time, set, technique, rendering, model, interactive, motion, techniques, mesh, volume, models, used, new, surface, sets, use, demonstrate, large, novel",Manifold Dual Contouring,20,20,1,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,514
"TITLE: Physics-Based Subsurface Visualization of Human Tissue WORDS: rendering, used, field, techniques, model, objects, new, information, virtual, methods, technique, large, object, time, texture, light, user, image, algorithm, display",Physics-Based Subsurface Visualization of Human Tissue,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1,20,20,515
"TITLE: Computation of Localized Flow for Steady and Unsteady Vector Fields and Its Applications WORDS: vector, image, space, algorithms, field, algorithm, performance, users, problem, virtual, volume, new, user, different, interaction, motion, analysis, used, methods, use",Computation of Localized Flow for Steady and Unsteady Vector Fields and Its Applications,20,20,20,20,20,20,20,20,20,1,20,20,20,20,20,20,20,20,20,20,516
